Скорость реки:0.035;;;;;;;;;;;;;;Скорость сточных вод (на оголовок:2.43713
Расход сточных вод на оголовок:0.049;;;;;;;;;;;;;;Относительный диаметр:24.3107
Диаметр оголовка:0.16;;;;;;;;;;;;;;Диаметр пятна загрязнения:11.8826
Расстояния между оголовками:3.5 ;;;;;;;;;;;;;;Расстояния между оголовками (расч.):3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 3.44711 
Расстояние до левого берега:35;;;;;;;;;;;;;;Расстояние до левого берега (расч.):34.4711
Расстояние до правого берега:35;;;;;;;;;;;;;;Расстояние до правого берега (расч.):34.4711
:;;;;;;;;;;;;;;Общая ширина (расч.):158.567
Глубина:19;;;;;;;;;;;;;;Глубина (расч.):18.9591
Промежуточные сечения (доп.):100 ;;;;;;;;;;;;;;Помежуточные сечения (расч.):100 
Расчетный участок реки:500;;;;;;;;;;;;;;Участок реки (расч.):499.935
Высоты оголовков:2 ;;;;;;;;;;;;;;Высоты оголовков (расч.):1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 1.72356 
Начальное разбавление:10;;;;;;;;;;;;;;dx:0.108305
Расстояние от створа выпуска:0;;;;;;;;;;;;;;dy:0.861778
Величина загрязняющего вещества:100;;;;;;;;;;;;;;dz:0.861778
Сторона расчетного квадрата:4;;;;;;;;;;;;;;Коэффициент диффузии:0.06
Количество оголовков:25;;;;;;;;;;;;;;Коэффициент Шези:50.7531

0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
0.774302;0.774302;0.774642;0.775322;0.77634;0.777696;0.779387;0.781412;0.783768;0.786452;0.789461;0.79279;0.796436;0.800394;0.804659;0.809226;0.814088;0.819239;0.824674;0.830385;0.836365;0.842607;0.849102;0.855843;0.862821;0.870027;0.877452;0.885087;0.892922;0.900948;0.909154;0.91753;0.926067;0.934752;0.943576;0.952527;0.961594;0.970767;0.980033;0.989381;0.9988;1.00828;1.0178;1.02736;1.03695;1.04655;1.05614;1.06573;1.07529;1.08482;1.0943;1.10373;1.11308;1.12235;1.13154;1.14061;1.14958;1.15842;1.16712;1.17567;1.18407;1.19231;1.20036;1.20823;1.2159;1.22337;1.23062;1.23765;1.24445;1.25101;1.25732;1.26338;1.26917;1.27469;1.27993;1.2849;1.28957;1.29395;1.29802;1.3018;1.30526;1.30841;1.31123;1.31374;1.31592;1.31777;1.3193;1.32048;1.32134;1.32185;1.32203;1.32187;1.32138;1.32054;1.31936;1.31785;1.31601;1.31382;1.31131;1.30846;1.30529;1.30179;1.29798;1.29384;1.28939;1.28464;1.27957;1.27421;1.26856;1.26262;1.2564;1.2499;1.24314;1.23611;1.22884;1.22131;1.21355;1.20556;1.19735;1.18892;1.18029;1.17147;1.16247;1.15328;1.14394;1.13444;1.12479;1.11501;1.10511;1.0951;1.08498;1.07478;1.06449;1.05414;1.04373;1.03327;1.02278;1.01227;1.00175;0.991236;0.980731;0.970251;0.959808;0.949414;0.939079;0.928816;0.918637;0.908552;0.898573;0.888712;0.878979;0.869386;0.859943;0.850661;0.841551;0.832624;0.823888;0.815354;0.807033;0.798933;0.791064;0.783434;0.776053;0.768929;0.76207;0.755485;0.74918;0.743162;0.73744;0.732019;0.726906;0.722107;0.717626;0.713471;0.709644;0.706151;0.702995;0.700181;0.697712;0.69559;0.693817;0.692397;0.691331;0.690619;0.690263;
